# from_timestamp_us, to_timestamp_us
37384600585, 37384500590
37384700570, 37384600585
37384800563, 37384700570
37384900552, 37384800563
37385000480, 37384900552
37385100498, 37385000480
37385200508, 37385100498
37385300504, 37385200508
37385400500, 37385300504
37385500492, 37385400500
37385600492, 37385500492
37385700489, 37385600492
37385800488, 37385700489
37385900490, 37385800488
37386000433, 37385900490
37386100483, 37386000433
37386200462, 37386100483
37386300464, 37386200462
37386400483, 37386300464
37386500489, 37386400483
37386600492, 37386500489
37386700489, 37386600492
37386800493, 37386700489
37386900491, 37386800493
37387000422, 37386900491
37387100448, 37387000422
37387200466, 37387100448
37387300473, 37387200466
37387400475, 37387300473
37387500474, 37387400475
37387600480, 37387500474
37387700466, 37387600480
37387800465, 37387700466
37387900467, 37387800465
37388000422, 37387900467
37388100468, 37388000422
37388200450, 37388100468
37388300457, 37388200450
37388400475, 37388300457
37388500478, 37388400475
37388600480, 37388500478
37388700477, 37388600480
37388800480, 37388700477
37388900474, 37388800480
37389000421, 37388900474
37389100447, 37389000421
37389200452, 37389100447
37389300474, 37389200452
37389400478, 37389300474
37389500489, 37389400478
37389600484, 37389500489
37389700490, 37389600484
37389800497, 37389700490
37389900507, 37389800497
37390000440, 37389900507
37390100494, 37390000440
37390200498, 37390100494
37390300506, 37390200498
37390400506, 37390300506
37390500514, 37390400506
37390600525, 37390500514
37390700521, 37390600525
37390800533, 37390700521
37390900528, 37390800533
37391000486, 37390900528
37391100522, 37391000486
37391200526, 37391100522
37391300550, 37391200526
37391400538, 37391300550
37391500552, 37391400538
37391600576, 37391500552
37391700563, 37391600576
37391800577, 37391700563
37391900594, 37391800577
37392000544, 37391900594
37392100607, 37392000544
37392200592, 37392100607
37392300609, 37392200592
37392400659, 37392300609
37392500657, 37392400659
37392600682, 37392500657
37392700724, 37392600682
37392800724, 37392700724
37392900756, 37392800724
37393000710, 37392900756
37393100754, 37393000710
37393200766, 37393100754
37393300777, 37393200766
37393400783, 37393300777
37393500790, 37393400783
37400301907, 37400201901
37400401910, 37400301907
37400501912, 37400401910
37400601902, 37400501912
37400701882, 37400601902
37400801856, 37400701882
37400901830, 37400801856
37401001736, 37400901830
37401101716, 37401001736
37401201687, 37401101716
37401301636, 37401201687
37401401583, 37401301636
37401501544, 37401401583
37401601510, 37401501544
37401701472, 37401601510
37401801440, 37401701472
37401901402, 37401801440
37402001333, 37401901402
37402101343, 37402001333
37402201337, 37402101343
37402301348, 37402201337
37402401312, 37402301348
37402501317, 37402401312
37402601262, 37402501317
37402701237, 37402601262
37402801228, 37402701237
37402901172, 37402801228
37403001094, 37402901172
37403101103, 37403001094
37403201063, 37403101103
37403301028, 37403201063
37403400986, 37403301028
37403500958, 37403400986
37403600924, 37403500958
37403700886, 37403600924
37403800852, 37403700886
