# from_timestamp_us, to_timestamp_us
37060200428, 37060100430
37060300442, 37060200428
37060400444, 37060300442
37060500445, 37060400444
37060600440, 37060500445
37060700440, 37060600440
37060800438, 37060700440
37060900456, 37060800438
37061000396, 37060900456
37061100442, 37061000396
37061200444, 37061100442
37061300442, 37061200444
37061400436, 37061300442
37061500440, 37061400436
37061600446, 37061500440
37061700442, 37061600446
37061800446, 37061700442
37061900454, 37061800446
37062000404, 37061900454
37062100438, 37062000404
37062200440, 37062100438
37062300462, 37062200440
37062400450, 37062300462
37062500454, 37062400450
37062600480, 37062500454
37062700487, 37062600480
37062800470, 37062700487
37062900476, 37062800470
37063000423, 37062900476
37063100473, 37063000423
37063200467, 37063100473
37063300462, 37063200467
37063400455, 37063300462
37063500448, 37063400455
37063600445, 37063500448
37063700454, 37063600445
37063800451, 37063700454
37063900442, 37063800451
37064000390, 37063900442
37064100416, 37064000390
37064200438, 37064100416
37064300432, 37064200438
37064400436, 37064300432
37064500434, 37064400436
37064600428, 37064500434
37064700434, 37064600428
37064800438, 37064700434
37064900448, 37064800438
37065000390, 37064900448
37065100416, 37065000390
37065200438, 37065100416
37065300440, 37065200438
37065400442, 37065300440
37065500438, 37065400442
37065600440, 37065500438
37065700446, 37065600440
37065800440, 37065700446
37065900458, 37065800440
37066000394, 37065900458
37066100420, 37066000394
37066200422, 37066100420
37066300440, 37066200422
37066400448, 37066300440
37066500450, 37066400448
37066600444, 37066500450
37066700442, 37066600444
37066800451, 37066700442
37066900442, 37066800451
37067000397, 37066900442
37067100426, 37067000397
37067200448, 37067100426
37067300457, 37067200448
37067400458, 37067300457
37067500460, 37067400458
37067600463, 37067500460
37067700464, 37067600463
37067800461, 37067700464
37067900481, 37067800461
37068000425, 37067900481
37068100476, 37068000425
37068200481, 37068100476
37068300488, 37068200481
37068400488, 37068300488
37068500489, 37068400488
37068600488, 37068500489
37068700489, 37068600488
37068800489, 37068700489
37068900487, 37068800489
37069000428, 37068900487
37069100451, 37069000428
37069200464, 37069100451
37069300460, 37069200464
37069400458, 37069300460
37069500456, 37069400458
37069600458, 37069500456
37069700462, 37069600458
37069800466, 37069700462
37069900468, 37069800466
37070000417, 37069900468
37070100461, 37070000417
37070200464, 37070100461
37070300476, 37070200464
37070400482, 37070300476
37070500490, 37070400482
37070600502, 37070500490
37070700503, 37070600502
37070800517, 37070700503
37070900530, 37070800517
37071000474, 37070900530
37071100515, 37071000474
37071200543, 37071100515
37071300537, 37071200543
37071400555, 37071300537
37071500585, 37071400555
37071600579, 37071500585
37071700590, 37071600579
37071800621, 37071700590
37071900611, 37071800621
37072000565, 37071900611
37072100608, 37072000565
37072200607, 37072100608
37072300602, 37072200607
37072400596, 37072300602
37072500589, 37072400596
37072600581, 37072500589
37072700562, 37072600581
37072800550, 37072700562
37072900537, 37072800550
37073000467, 37072900537
37073100505, 37073000467
37073200494, 37073100505
37073300484, 37073200494
37073400486, 37073300484
37073500490, 37073400486
37073600484, 37073500490
37073700487, 37073600484
37073800516, 37073700487
37073900512, 37073800516
37074000462, 37073900512
37074100513, 37074000462
37074200521, 37074100513
37074300535, 37074200521
37074400538, 37074300535
37074500548, 37074400538
37074600558, 37074500548
37074700560, 37074600558
37074800566, 37074700560
37074900576, 37074800566
37075000507, 37074900576
37075100527, 37075000507
37075200515, 37075100527
37075300527, 37075200515
37075400498, 37075300527
37075500494, 37075400498
37075600482, 37075500494
37075700494, 37075600482
37075800488, 37075700494
37075900474, 37075800488
37076000412, 37075900474
37076100458, 37076000412
37076200454, 37076100458
37076300458, 37076200454
37076400456, 37076300458
37076500458, 37076400456
37076600463, 37076500458
37076700462, 37076600463
37076800465, 37076700462
37076900463, 37076800465
37077000410, 37076900463
37077100460, 37077000410
37077200439, 37077100460
37077300461, 37077200439
37077400466, 37077300461
37077500448, 37077400466
37077600451, 37077500448
37077700453, 37077600451
37077800462, 37077700453
37077900475, 37077800462
37078000414, 37077900475
37078100443, 37078000414
37078200465, 37078100443
37078300468, 37078200465
37078400451, 37078300468
37078500478, 37078400451
37078600480, 37078500478
37078700462, 37078600480
37078800466, 37078700462
37078900490, 37078800466
37079000429, 37078900490
37079100458, 37079000429
37079200460, 37079100458
37079300482, 37079200460
37079400487, 37079300482
37079500497, 37079400487
37079600496, 37079500497
37079700502, 37079600496
37079800506, 37079700502
37079900506, 37079800506
37080000462, 37079900506
37080100492, 37080000462
37080200511, 37080100492
37080300520, 37080200511
37080400532, 37080300520
37080500535, 37080400532
37080600540, 37080500535
37080700551, 37080600540
37080800582, 37080700551
37080900583, 37080800582
37081000544, 37080900583
37081100598, 37081000544
37081200612, 37081100598
37081300625, 37081200612
37081400636, 37081300625
37081500652, 37081400636
37081600664, 37081500652
37081700678, 37081600664
37081800694, 37081700678
37081900702, 37081800694
37082000664, 37081900702
37082100704, 37082000664
37082200730, 37082100704
37082300734, 37082200730
37082400718, 37082300734
37082500737, 37082400718
37082600743, 37082500737
37082700722, 37082600743
37082800742, 37082700722
37082900738, 37082800742
37083000672, 37082900738
37083100711, 37083000672
37083200704, 37083100711
