# from_timestamp_us, to_timestamp_us
37467601564, 37467501614
37467701534, 37467601564
37467801490, 37467701534
37467901447, 37467801490
37468001334, 37467901447
37468101312, 37468001334
37468201280, 37468101312
37468301259, 37468201280
37468401244, 37468301259
37468501235, 37468401244
37468601228, 37468501235
37468701217, 37468601228
37468801202, 37468701217
37468901204, 37468801202
37469001158, 37468901204
37469101188, 37469001158
37469201190, 37469101188
37469301194, 37469201190
37469401196, 37469301194
37469501192, 37469401196
37469601178, 37469501192
37469701137, 37469601178
37469801117, 37469701137
37469901103, 37469801117
37470001014, 37469901103
37470101041, 37470001014
37470201007, 37470101041
37470301008, 37470201007
37470400999, 37470301008
37470501011, 37470400999
37470601021, 37470501011
37470701011, 37470601021
37470801042, 37470701011
37470901076, 37470801042
37471001029, 37470901076
37471101077, 37471001029
37471201104, 37471101077
37471301125, 37471201104
37471401152, 37471301125
37471501141, 37471401152
37471601140, 37471501141
37471701154, 37471601140
37471801164, 37471701154
37471901158, 37471801164
37472001114, 37471901158
37472101146, 37472001114
37472201148, 37472101146
37472301170, 37472201148
37472401195, 37472301170
37472501214, 37472401195
37472601225, 37472501214
37472701253, 37472601225
37472801270, 37472701253
37472901275, 37472801270
37473001209, 37472901275
37473101226, 37473001209
37473201210, 37473101226
37473301194, 37473201210
37473401190, 37473301194
37473501167, 37473401190
37473601154, 37473501167
37473701148, 37473601154
37473801135, 37473701148
37473901114, 37473801135
37474001034, 37473901114
37474101059, 37474001034
37474201065, 37474101059
37474301088, 37474201065
37474401121, 37474301088
37474501148, 37474401121
37474601156, 37474501148
37474701184, 37474601156
37474801192, 37474701184
37474901181, 37474801192
37475001114, 37474901181
37475101118, 37475001114
37475201087, 37475101118
37475301046, 37475201087
37475400996, 37475301046
37475500918, 37475400996
37475600856, 37475500918
37475700808, 37475600856
37475800769, 37475700808
37475900730, 37475800769
37476000643, 37475900730
37476100665, 37476000643
37476200657, 37476100665
37476300667, 37476200657
37476400666, 37476300667
37476500675, 37476400666
37476600698, 37476500675
37476700704, 37476600698
37476800725, 37476700704
37476900762, 37476800725
37477000720, 37476900762
37477100773, 37477000720
37477200802, 37477100773
37477300833, 37477200802
37477400858, 37477300833
37477500858, 37477400858
37477600873, 37477500858
37477700879, 37477600873
37477800868, 37477700879
37477900871, 37477800868
37478000783, 37477900871
37478100793, 37478000783
37478200782, 37478100793
37478300779, 37478200782
37478400783, 37478300779
37478500762, 37478400783
37478600770, 37478500762
37478700788, 37478600770
37478800806, 37478700788
37478900812, 37478800806
37479000791, 37478900812
37479100872, 37479000791
37483800530, 37483700544
37483900529, 37483800530
37484000484, 37483900529
37484100521, 37484000484
37484200538, 37484100521
37484300553, 37484200538
37484400550, 37484300553
37484500574, 37484400550
37484600597, 37484500574
37484700621, 37484600597
37484800618, 37484700621
37484900638, 37484800618
37485000593, 37484900638
37485100636, 37485000593
37485200658, 37485100636
37485300688, 37485200658
37485400718, 37485300688
37485500718, 37485400718
37485600746, 37485500718
37485700769, 37485600746
37485800796, 37485700769
37485900799, 37485800796
37486000760, 37485900799
37486100801, 37486000760
37486200813, 37486100801
37486300816, 37486200813
37486400799, 37486300816
37486500797, 37486400799
37486600786, 37486500797
37486700758, 37486600786
37486800753, 37486700758
37486900739, 37486800753
37487000669, 37486900739
37487100689, 37487000669
37487200680, 37487100689
37487300677, 37487200680
37487400653, 37487300677
37487500652, 37487400653
37487600630, 37487500652
37487700639, 37487600630
37487800639, 37487700639
37487900622, 37487800639
37488000572, 37487900622
37488100595, 37488000572
37488200592, 37488100595
37488300594, 37488200592
37488400582, 37488300594
37488500590, 37488400582
37488600587, 37488500590
37488700565, 37488600587
37488800576, 37488700565
37488900572, 37488800576
37489000498, 37488900572
37489100531, 37489000498
37489200532, 37489100531
37489300523, 37489200532
37489400537, 37489300523
37489500544, 37489400537
37489600530, 37489500544
37489700544, 37489600530
37489800551, 37489700544
37489900545, 37489800551
37490000493, 37489900545
37490100522, 37490000493
37490200536, 37490100522
37490300554, 37490200536
37490400538, 37490300554
37490500552, 37490400538
37490600567, 37490500552
37490700553, 37490600567
37490800564, 37490700553
37490900580, 37490800564
37491000510, 37490900580
37491100539, 37491000510
37491200544, 37491100539
37491300553, 37491200544
37491400563, 37491300553
37491500549, 37491400563
