# from_timestamp_us, to_timestamp_us
41819800194, 41819900200
41819900200, 41820000149
41820000149, 41820100182
41820100182, 41820200186
41820200186, 41820300187
41820300187, 41820400196
41820400196, 41820500200
41820500200, 41820600206
41820600206, 41820700211
41820700211, 41820800220
41820800220, 41820900223
41820900223, 41821000171
41821000171, 41821100225
41821100225, 41821200200
41821200200, 41821300222
41821300222, 41821400225
41821400225, 41821500208
41821500208, 41821600216
41821600216, 41821700214
41821700214, 41821800224
41821800224, 41821900233
41821900233, 41822000183
41822000183, 41822100216
41822100216, 41822200221
41822200221, 41822300226
41822300226, 41822400232
41822400232, 41822500237
41822500237, 41822600244
41822600244, 41822700253
41822700253, 41822800262
41822800262, 41822900263
41822900263, 41823000213
41823000213, 41823100246
41823100246, 41823200267
41823200267, 41823300253
41823300253, 41823400259
41823400259, 41823500264
41823500264, 41823600272
41823600272, 41823700274
41823700274, 41823800278
41823800278, 41823900284
41823900284, 41824000231
41824000231, 41824100261
41824100261, 41824200276
41824200276, 41824300266
41824300266, 41824400273
41824400273, 41824500280
41824500280, 41824600278
41824600278, 41824700282
41824700282, 41824800287
41824800287, 41824900285
41824900285, 41825000224
41825000224, 41825100258
41825100258, 41825200254
41825200254, 41825300264
41825300264, 41825400275
41825400275, 41825500282
41825500282, 41825600294
41825600294, 41825700302
41825700302, 41825800305
41825800305, 41825900287
41825900287, 41826000242
41826000242, 41826100272
41826100272, 41826200275
41826200275, 41826300301
41826300301, 41826400280
41826400280, 41826500287
41826500287, 41826600286
41826600286, 41826700295
41826700295, 41826800304
41826800304, 41826900306
41826900306, 41827000251
41827000251, 41827100285
41827100285, 41827200308
41827200308, 41827300287
41827300287, 41827400294
41827400294, 41827500292
41827500292, 41827600299
41827600299, 41827700305
41827700305, 41827800304
41827800304, 41827900310
41827900310, 41828000253
41828000253, 41828100303
41828100303, 41828200286
41828200286, 41828300288
41828300288, 41828400291
41828400291, 41828500294
41828500294, 41828600298
41828600298, 41828700295
41828700295, 41828800299
41828800299, 41828900304
41828900304, 41829000252
41829000252, 41829100284
41829100284, 41829200294
41829200294, 41829300282
41829300282, 41829400286
41829400286, 41829500284
41829500284, 41829600286
41829600286, 41829700288
41829700288, 41829800283
