# from_timestamp_us, to_timestamp_us
39415500366, 39415400386
39415600386, 39415500366
39415700387, 39415600386
39415800386, 39415700387
39415900388, 39415800386
39416000319, 39415900388
39416100362, 39416000319
39416200363, 39416100362
39416300357, 39416200363
39416400364, 39416300357
39416500366, 39416400364
39416600368, 39416500366
39416700367, 39416600368
39416800373, 39416700367
39416900375, 39416800373
39417000315, 39416900375
39417100348, 39417000315
39417200357, 39417100348
39417300370, 39417200357
39417400363, 39417300370
39417500369, 39417400363
39417600368, 39417500369
39417700375, 39417600368
39417800388, 39417700375
39417900390, 39417800388
39418000340, 39417900390
39418100375, 39418000340
39418200397, 39418100375
39418300397, 39418200397
39418400407, 39418300397
39418500415, 39418400407
39418600424, 39418500415
39418700429, 39418600424
39418800442, 39418700429
39418900454, 39418800442
39419000401, 39418900454
39419100443, 39419000401
39419200458, 39419100443
39419300483, 39419200458
39419400484, 39419300483
39419500496, 39419400484
39419600494, 39419500496
39419700501, 39419600494
39419800500, 39419700501
39419900500, 39419800500
39420000455, 39419900500
39420100492, 39420000455
39420200523, 39420100492
39420300532, 39420200523
39420400544, 39420300532
39420500552, 39420400544
39420600561, 39420500552
39420700567, 39420600561
39420800562, 39420700567
39420900569, 39420800562
39421000519, 39420900569
39421100556, 39421000519
39421200572, 39421100556
39421300594, 39421200572
39421400576, 39421300594
39421500574, 39421400576
39421600558, 39421500574
39421700555, 39421600558
39421800556, 39421700555
39421900551, 39421800556
39422000503, 39421900551
39422100546, 39422000503
39422200581, 39422100546
39422300577, 39422200581
39422400596, 39422300577
39422500602, 39422400596
39422600614, 39422500602
39422700632, 39422600614
39422800646, 39422700632
39422900664, 39422800646
39423000633, 39422900664
39423100687, 39423000633
39423200688, 39423100687
39423300696, 39423200688
39423400694, 39423300696
39423500697, 39423400694
39423600695, 39423500697
39423700698, 39423600695
39423800701, 39423700698
39423900687, 39423800701
39424000625, 39423900687
39424100644, 39424000625
39424200654, 39424100644
39424300639, 39424200654
39424400626, 39424300639
39424500641, 39424400626
39424600635, 39424500641
39424700612, 39424600635
39424800626, 39424700612
39424900599, 39424800626
39425000541, 39424900599
39425100558, 39425000541
39425200550, 39425100558
39425300565, 39425200550
39425400544, 39425300565
39425500544, 39425400544
39425600539, 39425500544
39425700536, 39425600539
39425800537, 39425700536
39425900538, 39425800537
39426000477, 39425900538
39426100504, 39426000477
39426200515, 39426100504
39426300504, 39426200515
39426400491, 39426300504
39426500486, 39426400491
39426600492, 39426500486
39426700494, 39426600492
39426800493, 39426700494
39426900499, 39426800493
39427000446, 39426900499
39427100496, 39427000446
39427200495, 39427100496
39427300496, 39427200495
39427400491, 39427300496
39427500498, 39427400491
39427600507, 39427500498
39427700517, 39427600507
39427800524, 39427700517
39427900527, 39427800524
39428000477, 39427900527
39428100503, 39428000477
39428200505, 39428100503
39428300524, 39428200505
39428400512, 39428300524
39428500524, 39428400512
39428600527, 39428500524
39428700529, 39428600527
39428800532, 39428700529
39428900538, 39428800532
39429000485, 39428900538
39429100535, 39429000485
39429200534, 39429100535
39429300537, 39429200534
39429400552, 39429300537
39429500550, 39429400552
39429600566, 39429500550
39429700579, 39429600566
39429800600, 39429700579
39429900618, 39429800600
39430000572, 39429900618
39430100612, 39430000572
39430200622, 39430100612
39430300645, 39430200622
39430400638, 39430300645
39430500647, 39430400638
39430600648, 39430500647
39430700658, 39430600648
39430800665, 39430700658
39430900669, 39430800665
39431000615, 39430900669
39431100652, 39431000615
39431200644, 39431100652
39431300663, 39431200644
39431400657, 39431300663
39431500664, 39431400657
39431600670, 39431500664
39431700668, 39431600670
39431800675, 39431700668
39431900677, 39431800675
39432000616, 39431900677
39432100650, 39432000616
39432200652, 39432100650
39432300646, 39432200652
39432400661, 39432300646
39432500667, 39432400661
39432600665, 39432500667
39432700672, 39432600665
39432800678, 39432700672
39432900676, 39432800678
39433000607, 39432900676
39433100637, 39433000607
39433200653, 39433100637
39433300628, 39433200653
39433400627, 39433300628
39433500624, 39433400627
39433600620, 39433500624
39433700624, 39433600620
39433800620, 39433700624
39433900623, 39433800620
39434000572, 39433900623
39434100596, 39434000572
39434200615, 39434100596
39434300602, 39434200615
39434400611, 39434300602
39434500610, 39434400611
39434600605, 39434500610
39434700618, 39434600605
39434800634, 39434700618
39434900650, 39434800634
39435000616, 39434900650
39435100671, 39435000616
39435200681, 39435100671
39435300698, 39435200681
39435400716, 39435300698
39435500734, 39435400716
39435600768, 39435500734
39435700792, 39435600768
39435800799, 39435700792
39435900812, 39435800799
39436000772, 39435900812
39436100818, 39436000772
39436200818, 39436100818
39436300832, 39436200818
39436400821, 39436300832
39436500835, 39436400821
39436600845, 39436500835
39436700866, 39436600845
39436800890, 39436700866
39436900903, 39436800890
39437000859, 39436900903
39437100884, 39437000859
39437200906, 39437100884
39437300901, 39437200906
39437400914, 39437300901
39437500920, 39437400914
39437600938, 39437500920
39437700955, 39437600938
39437800958, 39437700955
39437900966, 39437800958
39438000906, 39437900966
39438100918, 39438000906
39438200918, 39438100918
39438300894, 39438200918
39438400869, 39438300894
39438500814, 39438400869
39438600774, 39438500814
39438700717, 39438600774
39438800664, 39438700717
39438900609, 39438800664
39439000507, 39438900609
39439100494, 39439000507
39439200460, 39439100494
39439300452, 39439200460
39439400428, 39439300452
39439500414, 39439400428
39439600408, 39439500414
39439700405, 39439600408
39439800394, 39439700405
39439900394, 39439800394
39440000337, 39439900394
39440100381, 39440000337
39440200383, 39440100381
39440300373, 39440200383
39440400386, 39440300373
39440500365, 39440400386
39440600366, 39440500365
39440700362, 39440600366
39440800368, 39440700362
39440900374, 39440800368
39441000317, 39440900374
39441100343, 39441000317
39441200345, 39441100343
39441300348, 39441200345
39441400358, 39441300348
39441500366, 39441400358
39441600371, 39441500366
39441700377, 39441600371
39441800380, 39441700377
39441900386, 39441800380
39442000328, 39441900386
39442100383, 39442000328
39442200392, 39442100383
39442300384, 39442200392
39442400382, 39442300384
39442500385, 39442400382
39442600391, 39442500385
39442700386, 39442600391
39442800394, 39442700386
39442900400, 39442800394
39443000342, 39442900400
39443100367, 39443000342
39443200364, 39443100367
39443300368, 39443200364
39443400364, 39443300368
39443500365, 39443400364
39443600360, 39443500365
39443700366, 39443600360
39443800372, 39443700366
39443900370, 39443800372
39444000314, 39443900370
39444100340, 39444000314
39444200342, 39444100340
39444300344, 39444200342
39444400346, 39444300344
39444500354, 39444400346
39444600356, 39444500354
39444700358, 39444600356
39444800360, 39444700358
39444900370, 39444800360
39445000315, 39444900370
39445100342, 39445000315
39445200350, 39445100342
39445300350, 39445200350
39445400364, 39445300350
39445500379, 39445400364
39445600378, 39445500379
39445700383, 39445600378
39445800390, 39445700383
39445900393, 39445800390
39446000325, 39445900393
39446100358, 39446000325
39446200355, 39446100358
39446300381, 39446200355
39446400368, 39446300381
39446500370, 39446400368
39446600376, 39446500370
39446700383, 39446600376
39446800381, 39446700383
39446900391, 39446800381
39447000326, 39446900391
39447100356, 39447000326
39447200362, 39447100356
39447300357, 39447200362
39447400373, 39447300357
39447500379, 39447400373
39447600377, 39447500379
39447700383, 39447600377
39447800390, 39447700383
39447900392, 39447800390
39448000323, 39447900392
39448100357, 39448000323
39448200351, 39448100357
39448300357, 39448200351
39448400368, 39448300357
39448500370, 39448400368
