# from_timestamp_us, to_timestamp_us
39415500366, 39415600386
39415600386, 39415700387
39415700387, 39415800386
39415800386, 39415900388
39415900388, 39416000319
39416000319, 39416100362
39416100362, 39416200363
39416200363, 39416300357
39416300357, 39416400364
39416400364, 39416500366
39416500366, 39416600368
39416600368, 39416700367
39416700367, 39416800373
39416800373, 39416900375
39416900375, 39417000315
39417000315, 39417100348
39417100348, 39417200357
39417200357, 39417300370
39417300370, 39417400363
39417400363, 39417500369
39417500369, 39417600368
39417600368, 39417700375
39417700375, 39417800388
39417800388, 39417900390
39417900390, 39418000340
39418000340, 39418100375
39418100375, 39418200397
39418200397, 39418300397
39418300397, 39418400407
39418400407, 39418500415
39418500415, 39418600424
39418600424, 39418700429
39418700429, 39418800442
39418800442, 39418900454
39418900454, 39419000401
39419000401, 39419100443
39419100443, 39419200458
39419200458, 39419300483
39419300483, 39419400484
39419400484, 39419500496
39419500496, 39419600494
39419600494, 39419700501
39419700501, 39419800500
39419800500, 39419900500
39419900500, 39420000455
39420000455, 39420100492
39420100492, 39420200523
39420200523, 39420300532
39420300532, 39420400544
39420400544, 39420500552
39420500552, 39420600561
39420600561, 39420700567
39420700567, 39420800562
39420800562, 39420900569
39420900569, 39421000519
39421000519, 39421100556
39421100556, 39421200572
39421200572, 39421300594
39421300594, 39421400576
39421400576, 39421500574
39421500574, 39421600558
39421600558, 39421700555
39421700555, 39421800556
39421800556, 39421900551
39421900551, 39422000503
39422000503, 39422100546
39422100546, 39422200581
39422200581, 39422300577
39422300577, 39422400596
39422400596, 39422500602
39422500602, 39422600614
39422600614, 39422700632
39422700632, 39422800646
39422800646, 39422900664
39422900664, 39423000633
39423000633, 39423100687
39423100687, 39423200688
39423200688, 39423300696
39423300696, 39423400694
39423400694, 39423500697
39423500697, 39423600695
39423600695, 39423700698
39423700698, 39423800701
39423800701, 39423900687
39423900687, 39424000625
39424000625, 39424100644
39424100644, 39424200654
39424200654, 39424300639
39424300639, 39424400626
39424400626, 39424500641
39424500641, 39424600635
39424600635, 39424700612
39424700612, 39424800626
39424800626, 39424900599
39424900599, 39425000541
39425000541, 39425100558
39425100558, 39425200550
39425200550, 39425300565
39425300565, 39425400544
39425400544, 39425500544
39425500544, 39425600539
39425600539, 39425700536
39425700536, 39425800537
39425800537, 39425900538
39425900538, 39426000477
39426000477, 39426100504
39426100504, 39426200515
39426200515, 39426300504
39426300504, 39426400491
39426400491, 39426500486
39426500486, 39426600492
39426600492, 39426700494
39426700494, 39426800493
39426800493, 39426900499
39426900499, 39427000446
39427000446, 39427100496
39427100496, 39427200495
39427200495, 39427300496
39427300496, 39427400491
39427400491, 39427500498
39427500498, 39427600507
39427600507, 39427700517
39427700517, 39427800524
39427800524, 39427900527
39427900527, 39428000477
39428000477, 39428100503
39428100503, 39428200505
39428200505, 39428300524
39428300524, 39428400512
39428400512, 39428500524
39428500524, 39428600527
39428600527, 39428700529
39428700529, 39428800532
39428800532, 39428900538
39428900538, 39429000485
39429000485, 39429100535
39429100535, 39429200534
39429200534, 39429300537
39429300537, 39429400552
39429400552, 39429500550
39429500550, 39429600566
39429600566, 39429700579
39429700579, 39429800600
39429800600, 39429900618
39429900618, 39430000572
39430000572, 39430100612
39430100612, 39430200622
39430200622, 39430300645
39430300645, 39430400638
39430400638, 39430500647
39430500647, 39430600648
39430600648, 39430700658
39430700658, 39430800665
39430800665, 39430900669
39430900669, 39431000615
39431000615, 39431100652
39431100652, 39431200644
39431200644, 39431300663
39431300663, 39431400657
39431400657, 39431500664
39431500664, 39431600670
39431600670, 39431700668
39431700668, 39431800675
39431800675, 39431900677
39431900677, 39432000616
39432000616, 39432100650
39432100650, 39432200652
39432200652, 39432300646
39432300646, 39432400661
39432400661, 39432500667
39432500667, 39432600665
39432600665, 39432700672
39432700672, 39432800678
39432800678, 39432900676
39432900676, 39433000607
39433000607, 39433100637
39433100637, 39433200653
39433200653, 39433300628
39433300628, 39433400627
39433400627, 39433500624
39433500624, 39433600620
39433600620, 39433700624
39433700624, 39433800620
39433800620, 39433900623
39433900623, 39434000572
39434000572, 39434100596
39434100596, 39434200615
39434200615, 39434300602
39434300602, 39434400611
39434400611, 39434500610
39434500610, 39434600605
39434600605, 39434700618
39434700618, 39434800634
39434800634, 39434900650
39434900650, 39435000616
39435000616, 39435100671
39435100671, 39435200681
39435200681, 39435300698
39435300698, 39435400716
39435400716, 39435500734
39435500734, 39435600768
39435600768, 39435700792
39435700792, 39435800799
39435800799, 39435900812
39435900812, 39436000772
39436000772, 39436100818
39436100818, 39436200818
39436200818, 39436300832
39436300832, 39436400821
39436400821, 39436500835
39436500835, 39436600845
39436600845, 39436700866
39436700866, 39436800890
39436800890, 39436900903
39436900903, 39437000859
39437000859, 39437100884
39437100884, 39437200906
39437200906, 39437300901
39437300901, 39437400914
39437400914, 39437500920
39437500920, 39437600938
39437600938, 39437700955
39437700955, 39437800958
39437800958, 39437900966
39437900966, 39438000906
39438000906, 39438100918
39438100918, 39438200918
39438200918, 39438300894
39438300894, 39438400869
39438400869, 39438500814
39438500814, 39438600774
39438600774, 39438700717
39438700717, 39438800664
39438800664, 39438900609
39438900609, 39439000507
39439000507, 39439100494
39439100494, 39439200460
39439200460, 39439300452
39439300452, 39439400428
39439400428, 39439500414
39439500414, 39439600408
39439600408, 39439700405
39439700405, 39439800394
39439800394, 39439900394
39439900394, 39440000337
39440000337, 39440100381
39440100381, 39440200383
39440200383, 39440300373
39440300373, 39440400386
39440400386, 39440500365
39440500365, 39440600366
39440600366, 39440700362
39440700362, 39440800368
39440800368, 39440900374
39440900374, 39441000317
39441000317, 39441100343
39441100343, 39441200345
39441200345, 39441300348
39441300348, 39441400358
39441400358, 39441500366
39441500366, 39441600371
39441600371, 39441700377
39441700377, 39441800380
39441800380, 39441900386
39441900386, 39442000328
39442000328, 39442100383
39442100383, 39442200392
39442200392, 39442300384
39442300384, 39442400382
39442400382, 39442500385
39442500385, 39442600391
39442600391, 39442700386
39442700386, 39442800394
39442800394, 39442900400
39442900400, 39443000342
39443000342, 39443100367
39443100367, 39443200364
39443200364, 39443300368
39443300368, 39443400364
39443400364, 39443500365
39443500365, 39443600360
39443600360, 39443700366
39443700366, 39443800372
39443800372, 39443900370
39443900370, 39444000314
39444000314, 39444100340
39444100340, 39444200342
39444200342, 39444300344
39444300344, 39444400346
39444400346, 39444500354
39444500354, 39444600356
39444600356, 39444700358
39444700358, 39444800360
39444800360, 39444900370
39444900370, 39445000315
39445000315, 39445100342
39445100342, 39445200350
39445200350, 39445300350
39445300350, 39445400364
39445400364, 39445500379
39445500379, 39445600378
39445600378, 39445700383
39445700383, 39445800390
39445800390, 39445900393
39445900393, 39446000325
39446000325, 39446100358
39446100358, 39446200355
39446200355, 39446300381
39446300381, 39446400368
39446400368, 39446500370
39446500370, 39446600376
39446600376, 39446700383
39446700383, 39446800381
39446800381, 39446900391
39446900391, 39447000326
39447000326, 39447100356
39447100356, 39447200362
39447200362, 39447300357
39447300357, 39447400373
39447400373, 39447500379
39447500379, 39447600377
39447600377, 39447700383
39447700383, 39447800390
39447800390, 39447900392
39447900392, 39448000323
39448000323, 39448100357
39448100357, 39448200351
39448200351, 39448300357
39448300357, 39448400368
39448400368, 39448500370
39448500370, 39448600376
39448600376, 39448700383
39448700383, 39448800381
39448800381, 39448900387
39448900387, 39449000322
39449000322, 39449100352
39449100352, 39449200354
39449200354, 39449300369
39449300369, 39449400363
39449400363, 39449500370
39449500370, 39449600374
39449600374, 39449700382
39449700382, 39449800390
39449800390, 39449900391
39449900391, 39450000332
39450000332, 39450100364
39450100364, 39450200384
39450200384, 39450300386
39450300386, 39450400386
