# from_timestamp_us, to_timestamp_us
41427800384, 41427900386
41427900386, 41428000333
41428000333, 41428100384
41428100384, 41428200366
41428200366, 41428300380
41428300380, 41428400379
41428400379, 41428500381
41428500381, 41428600383
41428600383, 41428700378
41428700378, 41428800380
41428800380, 41428900377
41428900377, 41429000318
41429000318, 41429100347
41429100347, 41429200353
41429200353, 41429300340
41429300340, 41429400341
41429400341, 41429500336
41429500336, 41429600340
41429600340, 41429700340
41429700340, 41429800340
41429800340, 41429900344
41429900344, 41430000288
41430000288, 41430100330
41430100330, 41430200326
41430200326, 41430300316
41430300316, 41430400337
41430400337, 41430500317
41430500317, 41430600322
41430600322, 41430700338
41430700338, 41430800343
41430800343, 41430900325
41430900325, 41431000277
41431000277, 41431100303
41431100303, 41431200318
41431200318, 41431300310
41431300310, 41431400316
41431400316, 41431500321
41431500321, 41431600324
41431600324, 41431700334
41431700334, 41431800339
41431800339, 41431900350
41431900350, 41432000306
41432000306, 41432100354
41432100354, 41432200357
41432200357, 41432300352
41432300352, 41432400380
41432400380, 41432500370
41432500370, 41432600389
41432600389, 41432700394
41432700394, 41432800403
41432800403, 41432900414
41432900414, 41433000358
41433000358, 41433100398
41433100398, 41433200416
41433200416, 41433300414
41433300414, 41433400426
41433400426, 41433500440
41433500440, 41433600441
41433600441, 41433700452
41433700452, 41433800462
41433800462, 41433900464
41433900464, 41434000407
41434000407, 41434100460
41434100460, 41434200444
41434200444, 41434300434
41434300434, 41434400449
41434400449, 41434500428
41434500428, 41434600433
41434600433, 41434700453
41434700453, 41434800443
41434800443, 41434900452
41434900452, 41435000404
41435000404, 41435100430
41435100430, 41435200440
41435200440, 41435300435
41435300435, 41435400444
41435400444, 41435500450
41435500450, 41435600442
41435600442, 41435700437
41435700437, 41435800444
41435800444, 41435900438
41435900438, 41436000387
41436000387, 41436100430
41436100430, 41436200427
41436200427, 41436300432
41436300432, 41436400434
41436400434, 41436500434
41436500434, 41436600432
41436600432, 41436700435
41436700435, 41436800439
41436800439, 41436900446
41436900446, 41437000408
41437000408, 41437100469
41437100469, 41437200462
41437200462, 41437300485
41437300485, 41437400494
41437400494, 41437500495
41437500495, 41437600490
41437600490, 41437700491
41437700491, 41437800492
41437800492, 41437900487
41437900487, 41438000424
41438000424, 41438100449
41438100449, 41438200454
41438200454, 41438300453
41438300453, 41438400458
41438400458, 41438500462
41438500462, 41438600474
41438600474, 41438700483
41438700483, 41438800488
41438800488, 41438900494
41438900494, 41439000445
41439000445, 41439100471
41439100471, 41439200489
41439200489, 41439300497
41439300497, 41439400468
41439400468, 41439500460
41439500460, 41439600474
41439600474, 41439700451
41439700451, 41439800453
41439800453, 41439900475
41439900475, 41440000406
41440000406, 41440100432
41440100432, 41440200446
41440200446, 41440300437
41440300437, 41440400443
41440400443, 41440500464
41440500464, 41440600446
41440600446, 41440700456
41440700456, 41440800476
41440800476, 41440900478
41440900478, 41441000412
41441000412, 41441100440
41441100440, 41441200452
41441200452, 41441300466
41441300466, 41441400472
41441400472, 41441500475
41441500475, 41441600461
41441600461, 41441700458
41441700458, 41441800462
41441800462, 41441900459
41441900459, 41442000404
41442000404, 41442100425
41442100425, 41442200434
41442200434, 41442300438
41442300438, 41442400415
41442400415, 41442500434
41442500434, 41442600414
41442600414, 41442700412
41442700412, 41442800408
41442800408, 41442900408
41442900408, 41443000346
41443000346, 41443100381
41443100381, 41443200360
41443200360, 41443300361
41443300361, 41443400348
41443400348, 41443500340
41443500340, 41443600334
41443600334, 41443700326
41443700326, 41443800322
41443800322, 41443900314
41443900314, 41444000240
41444000240, 41444100282
41444100282, 41444200265
41444200265, 41444300258
41444300258, 41444400254
41444400254, 41444500248
41444500248, 41444600248
41444600248, 41444700250
41444700250, 41444800247
41444800247, 41444900246
41444900246, 41445000183
41445000183, 41445100208
41445100208, 41445200226
41445200226, 41445300212
41445300212, 41445400214
41445400214, 41445500220
41445500220, 41445600232
41445600232, 41445700236
41445700236, 41445800249
41445800249, 41445900254
41445900254, 41446000194
41446000194, 41446100236
41446100236, 41446200254
41446200254, 41446300269
41446300269, 41446400259
41446400259, 41446500275
41446500275, 41446600280
41446600280, 41446700294
41446700294, 41446800309
41446800309, 41446900314
41446900314, 41447000270
41447000270, 41447100317
41447100317, 41447200318
41447200318, 41447300320
41447300320, 41447400320
41447400320, 41447500323
41447500323, 41447600325
41447600325, 41447700344
41447700344, 41447800332
41447800332, 41447900342
41447900342, 41448000294
41448000294, 41448100329
41448100329, 41448200339
41448200339, 41448300361
41448300361, 41448400370
41448400370, 41448500379
41448500379, 41448600384
41448600384, 41448700395
41448700395, 41448800404
41448800404, 41448900407
41448900407, 41449000351
41449000351, 41449100383
41449100383, 41449200401
41449200401, 41449300413
41449300413, 41449400422
41449400422, 41449500422
41449500422, 41449600429
41449600429, 41449700431
41449700431, 41449800430
41449800430, 41449900435
41449900435, 41450000363
41450000363, 41450100391
41450100391, 41450200385
41450200385, 41450300388
41450300388, 41450400392
41450400392, 41450500400
41450500400, 41450600398
41450600398, 41450700398
41450700398, 41450800404
41450800404, 41450900399
41450900399, 41451000344
41451000344, 41451100368
41451100368, 41451200379
