# from_timestamp_us, to_timestamp_us
41427800384, 41427700385
41427900386, 41427800384
41428000333, 41427900386
41428100384, 41428000333
41428200366, 41428100384
41428300380, 41428200366
41428400379, 41428300380
41428500381, 41428400379
41428600383, 41428500381
41428700378, 41428600383
41428800380, 41428700378
41428900377, 41428800380
41429000318, 41428900377
41429100347, 41429000318
41429200353, 41429100347
41429300340, 41429200353
41429400341, 41429300340
41429500336, 41429400341
41429600340, 41429500336
41429700340, 41429600340
41429800340, 41429700340
41429900344, 41429800340
41430000288, 41429900344
41430100330, 41430000288
41430200326, 41430100330
41430300316, 41430200326
41430400337, 41430300316
41430500317, 41430400337
41430600322, 41430500317
41430700338, 41430600322
41430800343, 41430700338
41430900325, 41430800343
41431000277, 41430900325
41431100303, 41431000277
41431200318, 41431100303
41431300310, 41431200318
41431400316, 41431300310
41431500321, 41431400316
41431600324, 41431500321
41431700334, 41431600324
41431800339, 41431700334
41431900350, 41431800339
41432000306, 41431900350
41432100354, 41432000306
41432200357, 41432100354
41432300352, 41432200357
41432400380, 41432300352
41432500370, 41432400380
41432600389, 41432500370
41432700394, 41432600389
41432800403, 41432700394
41432900414, 41432800403
41433000358, 41432900414
41433100398, 41433000358
41433200416, 41433100398
41433300414, 41433200416
41433400426, 41433300414
41433500440, 41433400426
41433600441, 41433500440
41433700452, 41433600441
41433800462, 41433700452
41433900464, 41433800462
41434000407, 41433900464
41434100460, 41434000407
41434200444, 41434100460
41434300434, 41434200444
41434400449, 41434300434
41434500428, 41434400449
41434600433, 41434500428
41434700453, 41434600433
41434800443, 41434700453
41434900452, 41434800443
41435000404, 41434900452
41435100430, 41435000404
41435200440, 41435100430
41435300435, 41435200440
41435400444, 41435300435
41435500450, 41435400444
41435600442, 41435500450
41435700437, 41435600442
41435800444, 41435700437
41435900438, 41435800444
41436000387, 41435900438
41436100430, 41436000387
41436200427, 41436100430
41436300432, 41436200427
41436400434, 41436300432
41436500434, 41436400434
41436600432, 41436500434
41436700435, 41436600432
41436800439, 41436700435
41436900446, 41436800439
41437000408, 41436900446
41437100469, 41437000408
41437200462, 41437100469
41437300485, 41437200462
41437400494, 41437300485
41437500495, 41437400494
41437600490, 41437500495
41437700491, 41437600490
41437800492, 41437700491
41437900487, 41437800492
41438000424, 41437900487
41438100449, 41438000424
41438200454, 41438100449
41438300453, 41438200454
41438400458, 41438300453
41438500462, 41438400458
41438600474, 41438500462
41438700483, 41438600474
41438800488, 41438700483
41438900494, 41438800488
41439000445, 41438900494
41439100471, 41439000445
41439200489, 41439100471
41439300497, 41439200489
41439400468, 41439300497
41439500460, 41439400468
41439600474, 41439500460
41439700451, 41439600474
41439800453, 41439700451
41439900475, 41439800453
41440000406, 41439900475
41440100432, 41440000406
41440200446, 41440100432
41440300437, 41440200446
41440400443, 41440300437
41440500464, 41440400443
41440600446, 41440500464
41440700456, 41440600446
41440800476, 41440700456
41440900478, 41440800476
41441000412, 41440900478
41441100440, 41441000412
41441200452, 41441100440
41441300466, 41441200452
41441400472, 41441300466
41441500475, 41441400472
41441600461, 41441500475
41441700458, 41441600461
41441800462, 41441700458
41441900459, 41441800462
41442000404, 41441900459
41442100425, 41442000404
41442200434, 41442100425
41442300438, 41442200434
41442400415, 41442300438
41442500434, 41442400415
41442600414, 41442500434
41442700412, 41442600414
41442800408, 41442700412
41442900408, 41442800408
41443000346, 41442900408
41443100381, 41443000346
41443200360, 41443100381
41443300361, 41443200360
41443400348, 41443300361
41443500340, 41443400348
41443600334, 41443500340
41443700326, 41443600334
41443800322, 41443700326
41443900314, 41443800322
41444000240, 41443900314
41444100282, 41444000240
41444200265, 41444100282
41444300258, 41444200265
41444400254, 41444300258
41444500248, 41444400254
41444600248, 41444500248
41444700250, 41444600248
41444800247, 41444700250
41444900246, 41444800247
41445000183, 41444900246
41445100208, 41445000183
41445200226, 41445100208
41445300212, 41445200226
41445400214, 41445300212
41445500220, 41445400214
41445600232, 41445500220
41445700236, 41445600232
41445800249, 41445700236
41445900254, 41445800249
41446000194, 41445900254
41446100236, 41446000194
41446200254, 41446100236
41446300269, 41446200254
41446400259, 41446300269
41446500275, 41446400259
41446600280, 41446500275
41446700294, 41446600280
41446800309, 41446700294
41446900314, 41446800309
41447000270, 41446900314
41447100317, 41447000270
41447200318, 41447100317
41447300320, 41447200318
41447400320, 41447300320
41447500323, 41447400320
41447600325, 41447500323
41447700344, 41447600325
41447800332, 41447700344
41447900342, 41447800332
41448000294, 41447900342
41448100329, 41448000294
41448200339, 41448100329
41448300361, 41448200339
41448400370, 41448300361
41448500379, 41448400370
41448600384, 41448500379
41448700395, 41448600384
41448800404, 41448700395
41448900407, 41448800404
41449000351, 41448900407
41449100383, 41449000351
41449200401, 41449100383
41449300413, 41449200401
41449400422, 41449300413
41449500422, 41449400422
41449600429, 41449500422
41449700431, 41449600429
41449800430, 41449700431
41449900435, 41449800430
41450000363, 41449900435
41450100391, 41450000363
41450200385, 41450100391
41450300388, 41450200385
41450400392, 41450300388
41450500400, 41450400392
41450600398, 41450500400
41450700398, 41450600398
41450800404, 41450700398
